,h3_polyfill,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,per_ocu_tot,denue_tot,ratio,per_ocu_95,ratio_95
3199,8948a230693ffff,19018,19,018,García,25,5,0.2,0,0
3200,8948a2a993bffff,19018,19,018,García,602,2,0.0033222591362126247,0,1
3201,8948a233387ffff,19018,19,018,García,10,2,0.2,0,0
3202,8948a2ada17ffff,19018,19,018,García,5,1,0.2,0,0
3203,8948a232d7bffff,19018,19,018,García,5,1,0.2,0,0
3204,8948a2ad273ffff,19018,19,018,García,105,11,0.10476190476190476,0,0
3205,8948a233633ffff,19018,19,018,García,30,4,0.13333333333333333,0,0
3206,8948a23338bffff,19018,19,018,García,75,15,0.2,0,0
3207,8948a232e63ffff,19018,19,018,García,35,7,0.2,0,0
3208,8948a23049bffff,19018,19,018,García,10,2,0.2,0,0
3209,8948a232dcbffff,19018,19,018,García,465,50,0.10752688172043011,0,0
3210,8948a204977ffff,19018,19,018,García,35,7,0.2,0,0
3211,8948a231683ffff,19018,19,018,García,5,1,0.2,0,0
3212,8948a233313ffff,19018,19,018,García,15,3,0.2,0,0
3213,8948a231697ffff,19018,19,018,García,65,7,0.1076923076923077,0,0
3214,8948a23324bffff,19018,19,018,García,5,1,0.2,0,0
3215,8948a230697ffff,19018,19,018,García,5,1,0.2,0,0
3216,8948a2306c3ffff,19018,19,018,García,45,9,0.2,0,0
3217,8948a232e1bffff,19018,19,018,García,165,18,0.10909090909090909,0,0
3218,8948a23315bffff,19018,19,018,García,75,15,0.2,0,0
3219,8948a232e17ffff,19018,19,018,García,215,37,0.17209302325581396,0,0
3220,8948a2320abffff,19018,19,018,García,556,3,0.00539568345323741,0,1
3221,8948a20490bffff,19018,19,018,García,20,4,0.2,0,0
3222,8948a2ada43ffff,19018,19,018,García,20,4,0.2,0,0
3223,8948a2ad26fffff,19018,19,018,García,145,29,0.2,0,0
3224,8948a230e73ffff,19018,19,018,García,30,1,0.03333333333333333,0,0
3225,8948a23322fffff,19018,19,018,García,10,2,0.2,0,0
3226,8948a232c27ffff,19018,19,018,García,145,22,0.15172413793103448,0,0
3227,8948a232eb7ffff,19018,19,018,García,45,9,0.2,0,0
3228,8948a232c93ffff,19018,19,018,García,35,6,0.17142857142857143,0,0
3229,8948a2328bbffff,19018,19,018,García,35,2,0.05714285714285714,0,0
3230,8948a232e8fffff,19018,19,018,García,210,29,0.1380952380952381,0,0
3231,8948a232173ffff,19018,19,018,García,25,5,0.2,0,0
3232,8948a231453ffff,19018,19,018,García,45,8,0.17777777777777778,0,0
3233,8948a2adac7ffff,19018,19,018,García,15,3,0.2,0,0
3234,8948a23218fffff,19018,19,018,García,250,1,0.004,0,1
3235,8948a2ad34fffff,19018,19,018,García,65,8,0.12307692307692308,0,0
3236,8948a232613ffff,19018,19,018,García,130,9,0.06923076923076923,0,0
3237,8948a2adad7ffff,19018,19,018,García,20,4,0.2,0,0
3238,8948a2332a7ffff,19018,19,018,García,85,3,0.03529411764705882,0,0
3239,8948a23269bffff,19018,19,018,García,345,5,0.014492753623188406,0,0
3240,8948a204d3bffff,19018,19,018,García,65,11,0.16923076923076924,0,0
3241,8948a2ada53ffff,19018,19,018,García,15,3,0.2,0,0
3242,8948a232017ffff,19018,19,018,García,560,4,0.007142857142857143,0,1
3243,8948a23216fffff,19018,19,018,García,170,26,0.15294117647058825,0,0
3244,8948a232d97ffff,19018,19,018,García,10,2,0.2,0,0
3245,8948a233237ffff,19018,19,018,García,80,15,0.1875,0,0
3246,8948a232ed3ffff,19018,19,018,García,370,43,0.11621621621621622,0,0
3247,8948a232007ffff,19018,19,018,García,10,2,0.2,0,0
3248,8948a232e83ffff,19018,19,018,García,5,1,0.2,0,0
3249,8948a2ada03ffff,19018,19,018,García,10,2,0.2,0,0
3250,8948a2333d3ffff,19018,19,018,García,90,12,0.13333333333333333,0,0
3251,8948a233383ffff,19018,19,018,García,301,1,0.0033222591362126247,0,1
3252,8948a232d03ffff,19018,19,018,García,35,7,0.2,0,0
3253,8948a23327bffff,19018,19,018,García,230,6,0.02608695652173913,0,0
3254,8948a23048fffff,19018,19,018,García,5,1,0.2,0,0
3255,8948a230577ffff,19018,19,018,García,10,2,0.2,0,0
3256,8948a2060c7ffff,19019,19,019,San Pedro Garza García,885,84,0.09491525423728814,0,0
3257,8948a215b33ffff,19019,19,019,San Pedro Garza García,1085,44,0.04055299539170507,0,0
3258,8948a2060dbffff,19019,19,019,San Pedro Garza García,1746,92,0.052691867124856816,1,0
3259,8948a20654fffff,19019,19,019,San Pedro Garza García,360,61,0.16944444444444445,0,0
3260,8948a2061cbffff,19019,19,019,San Pedro Garza García,160,4,0.025,0,0
3261,8948a207483ffff,19019,19,019,San Pedro Garza García,40,2,0.05,0,0
3262,8948a207697ffff,19019,19,019,San Pedro Garza García,5,1,0.2,0,0
3263,8948a20657bffff,19019,19,019,San Pedro Garza García,585,18,0.03076923076923077,0,0
3264,8948a206163ffff,19019,19,019,San Pedro Garza García,280,21,0.075,0,0
3265,8948a215b97ffff,19019,19,019,San Pedro Garza García,255,12,0.047058823529411764,0,0
3266,8948a206637ffff,19019,19,019,San Pedro Garza García,600,37,0.06166666666666667,0,0
3267,8948a206643ffff,19019,19,019,San Pedro Garza García,1347,58,0.04305864884929473,1,0
3268,8948a206693ffff,19019,19,019,San Pedro Garza García,15,2,0.13333333333333333,0,0
3269,8948a2060d7ffff,19019,19,019,San Pedro Garza García,530,36,0.06792452830188679,0,0
3270,8948a207583ffff,19019,19,019,San Pedro Garza García,585,15,0.02564102564102564,0,0
3271,8948a206027ffff,19019,19,019,San Pedro Garza García,1218,11,0.0090311986863711,0,1
3272,8948a2062cbffff,19019,19,019,San Pedro Garza García,60,2,0.03333333333333333,0,0
3273,8948a20745bffff,19019,19,019,San Pedro Garza García,15,3,0.2,0,0
3274,8948a20608bffff,19019,19,019,San Pedro Garza García,320,35,0.109375,0,0
3275,8948a2066abffff,19019,19,019,San Pedro Garza García,975,81,0.08307692307692308,0,0
3276,8948a20629bffff,19019,19,019,San Pedro Garza García,190,8,0.042105263157894736,0,0
3277,8948a215b53ffff,19019,19,019,San Pedro Garza García,5,1,0.2,0,0
3278,8948a2075b7ffff,19019,19,019,San Pedro Garza García,3165,234,0.07393364928909953,1,0
3279,8948a20600bffff,19019,19,019,San Pedro Garza García,100,1,0.01,0,0
3280,8948a2074abffff,19019,19,019,San Pedro Garza García,3848,197,0.0511954261954262,1,0
3281,8948a215bcbffff,19019,19,019,San Pedro Garza García,5,1,0.2,0,0
3282,8948a207517ffff,19019,19,019,San Pedro Garza García,1965,171,0.08702290076335878,1,0
3283,8948a206543ffff,19019,19,019,San Pedro Garza García,480,30,0.0625,0,0
3284,8948a20646fffff,19019,19,019,San Pedro Garza García,35,2,0.05714285714285714,0,0
3285,8948a20668fffff,19019,19,019,San Pedro Garza García,20,4,0.2,0,0
3286,8948a2074a3ffff,19019,19,019,San Pedro Garza García,311,2,0.006430868167202572,0,1
3287,8948a207507ffff,19019,19,019,San Pedro Garza García,60,5,0.08333333333333333,0,0
3288,8948a20603bffff,19019,19,019,San Pedro Garza García,576,19,0.03298611111111111,0,0
3289,8948a20608fffff,19019,19,019,San Pedro Garza García,1086,58,0.053406998158379376,0,0
3290,8948a215bb3ffff,19019,19,019,San Pedro Garza García,335,41,0.12238805970149254,0,0
3291,8948a206157ffff,19019,19,019,San Pedro Garza García,230,20,0.08695652173913043,0,0
3292,8948a20662fffff,19019,19,019,San Pedro Garza García,950,70,0.07368421052631578,0,0
3293,8948a2075d7ffff,19019,19,019,San Pedro Garza García,371,8,0.0215633423180593,0,0
3294,8948a2062dbffff,19019,19,019,San Pedro Garza García,10,1,0.1,0,0
3295,8948a206003ffff,19019,19,019,San Pedro Garza García,30,1,0.03333333333333333,0,0
3296,8948a21596bffff,19019,19,019,San Pedro Garza García,50,3,0.06,0,0
3297,8948a2062d7ffff,19019,19,019,San Pedro Garza García,75,5,0.06666666666666667,0,0
3298,8948a206033ffff,19019,19,019,San Pedro Garza García,190,21,0.11052631578947368,0,0
3299,8948a215877ffff,19019,19,019,San Pedro Garza García,100,1,0.01,0,0
3300,8948a206017ffff,19019,19,019,San Pedro Garza García,910,59,0.06483516483516484,0,0
3301,8948a206633ffff,19019,19,019,San Pedro Garza García,1365,78,0.05714285714285714,1,0
3302,8948a207557ffff,19019,19,019,San Pedro Garza García,480,9,0.01875,0,0
3303,8948a206077ffff,19019,19,019,San Pedro Garza García,835,40,0.04790419161676647,0,0
3304,8948a206057ffff,19019,19,019,San Pedro Garza García,301,1,0.0033222591362126247,0,1
3305,8948a206297ffff,19019,19,019,San Pedro Garza García,2695,178,0.06604823747680891,1,0
3306,8948a206e9bffff,19019,19,019,San Pedro Garza García,5,1,0.2,0,0
3307,8948a206397ffff,19019,19,019,San Pedro Garza García,245,38,0.15510204081632653,0,0
3308,8948a20618bffff,19019,19,019,San Pedro Garza García,615,64,0.1040650406504065,0,0
3309,8948a215977ffff,19019,19,019,San Pedro Garza García,250,1,0.004,0,1
3310,8948a20614fffff,19019,19,019,San Pedro Garza García,240,36,0.15,0,0
3311,8948a2062c3ffff,19019,19,019,San Pedro Garza García,855,47,0.05497076023391813,0,0
3312,8948a207553ffff,19019,19,019,San Pedro Garza García,2822,98,0.03472714386959603,1,0
3313,8948a215ba3ffff,19019,19,019,San Pedro Garza García,190,22,0.11578947368421053,0,0
3314,8948a207453ffff,19019,19,019,San Pedro Garza García,3566,56,0.015703869882220976,1,0
3315,8948a2060c3ffff,19019,19,019,San Pedro Garza García,2070,139,0.06714975845410628,1,0
3316,8948a2062d3ffff,19019,19,019,San Pedro Garza García,1116,52,0.04659498207885305,0,0
3317,8948a2075bbffff,19019,19,019,San Pedro Garza García,1901,139,0.07311941083640189,1,0
3318,8948a207493ffff,19019,19,019,San Pedro Garza García,265,3,0.011320754716981131,0,0
3319,8948a207503ffff,19019,19,019,San Pedro Garza García,1051,41,0.0390104662226451,0,0
3320,8948a20741bffff,19019,19,019,San Pedro Garza García,306,2,0.006535947712418301,0,1
3321,8948a2066cfffff,19019,19,019,San Pedro Garza García,30,1,0.03333333333333333,0,0
3322,8948a20650fffff,19019,19,019,San Pedro Garza García,25,3,0.12,0,0
3323,8948a20614bffff,19019,19,019,San Pedro Garza García,205,34,0.16585365853658537,0,0
3324,8948a20654bffff,19019,19,019,San Pedro Garza García,440,55,0.125,0,0
3325,8948a206627ffff,19019,19,019,San Pedro Garza García,516,28,0.05426356589147287,0,0
3326,8948a215bafffff,19019,19,019,San Pedro Garza García,311,2,0.006430868167202572,0,1
3327,8948a2066bbffff,19019,19,019,San Pedro Garza García,165,8,0.048484848484848485,0,0
3328,8948a215bb7ffff,19019,19,019,San Pedro Garza García,30,1,0.03333333333333333,0,0
3329,8948a20617bffff,19019,19,019,San Pedro Garza García,195,33,0.16923076923076924,0,0
3330,8948a2060d3ffff,19019,19,019,San Pedro Garza García,275,17,0.06181818181818182,0,0
3331,8948a215967ffff,19019,19,019,San Pedro Garza García,105,15,0.14285714285714285,0,0
3332,8948a207543ffff,19019,19,019,San Pedro Garza García,40,2,0.05,0,0
3333,8948a206663ffff,19019,19,019,San Pedro Garza García,410,18,0.04390243902439024,0,0
3334,8948a20740fffff,19019,19,019,San Pedro Garza García,5091,110,0.021606757022196034,1,0
3335,8948a2060abffff,19019,19,019,San Pedro Garza García,2242,72,0.032114183764495985,1,0
3336,8948a207597ffff,19019,19,019,San Pedro Garza García,3251,142,0.04367886804060289,1,0
3337,8948a20604fffff,19019,19,019,San Pedro Garza García,35,5,0.14285714285714285,0,0
3338,8948a215a3bffff,19019,19,019,San Pedro Garza García,10,2,0.2,0,0
3339,8948a206043ffff,19019,19,019,San Pedro Garza García,10,1,0.1,0,0
3340,8948a20656bffff,19019,19,019,San Pedro Garza García,525,20,0.0380952380952381,0,0
3341,8948a20604bffff,19019,19,019,San Pedro Garza García,50,1,0.02,0,0
3342,8948a206657ffff,19019,19,019,San Pedro Garza García,725,22,0.030344827586206897,0,0
3343,8948a215b67ffff,19019,19,019,San Pedro Garza García,2338,71,0.030367835757057315,1,0
3344,8948a20616bffff,19019,19,019,San Pedro Garza García,10,1,0.1,0,0
3345,8948a206293ffff,19019,19,019,San Pedro Garza García,10,2,0.2,0,0
3346,8948a2066b3ffff,19019,19,019,San Pedro Garza García,15,3,0.2,0,0
3347,8948a207457ffff,19019,19,019,San Pedro Garza García,3932,98,0.024923702950152594,1,0
3348,8948a215b7bffff,19019,19,019,San Pedro Garza García,311,3,0.00964630225080386,0,1
3349,8948a206677ffff,19019,19,019,San Pedro Garza García,165,19,0.11515151515151516,0,0
3350,8948a207443ffff,19019,19,019,San Pedro Garza García,2822,161,0.05705173635719348,1,0
3351,8948a20750fffff,19019,19,019,San Pedro Garza García,45,3,0.06666666666666667,0,0
3352,8948a206173ffff,19019,19,019,San Pedro Garza García,400,56,0.14,0,0
3353,8948a206577ffff,19019,19,019,San Pedro Garza García,50,5,0.1,0,0
3354,8948a20615bffff,19019,19,019,San Pedro Garza García,60,12,0.2,0,0
3355,8948a20743bffff,19019,19,019,San Pedro Garza García,7951,235,0.029556030687963777,1,0
3356,8948a20660bffff,19019,19,019,San Pedro Garza García,1350,83,0.061481481481481484,1,0
3357,8948a2158c7ffff,19019,19,019,San Pedro Garza García,100,1,0.01,0,0
3358,8948a2075b3ffff,19019,19,019,San Pedro Garza García,2470,196,0.07935222672064778,1,0
3359,8948a20664bffff,19019,19,019,San Pedro Garza García,4345,300,0.06904487917146145,1,0
3360,8948a206013ffff,19019,19,019,San Pedro Garza García,1040,51,0.04903846153846154,0,0
3361,8948a2060a7ffff,19019,19,019,San Pedro Garza García,35,7,0.2,0,0
3362,8948a215973ffff,19019,19,019,San Pedro Garza García,10,1,0.1,0,0
3363,8948a215b2bffff,19019,19,019,San Pedro Garza García,5,1,0.2,0,0
3364,8948a20607bffff,19019,19,019,San Pedro Garza García,15,2,0.13333333333333333,0,0
3365,8948a215b27ffff,19019,19,019,San Pedro Garza García,5,1,0.2,0,0
3366,8948a2075cbffff,19019,19,019,San Pedro Garza García,2649,60,0.022650056625141562,1,0
3367,8948a2075abffff,19019,19,019,San Pedro Garza García,435,31,0.07126436781609195,0,0
3368,8948a2075c7ffff,19019,19,019,San Pedro Garza García,565,56,0.09911504424778761,0,0
3369,8948a2074afffff,19019,19,019,San Pedro Garza García,380,26,0.06842105263157895,0,0
3370,8948a207423ffff,19019,19,019,San Pedro Garza García,3195,256,0.08012519561815336,1,0
3371,8948a20642fffff,19019,19,019,San Pedro Garza García,40,2,0.05,0,0
3372,8948a215babffff,19019,19,019,San Pedro Garza García,1693,47,0.027761370348493797,1,0
3373,8948a20610bffff,19019,19,019,San Pedro Garza García,280,49,0.175,0,0
3374,8948a206037ffff,19019,19,019,San Pedro Garza García,386,8,0.02072538860103627,0,0
3375,8948a206687ffff,19019,19,019,San Pedro Garza García,30,6,0.2,0,0
3376,8948a20750bffff,19019,19,019,San Pedro Garza García,566,5,0.0088339222614841,0,1
3377,8948a2060afffff,19019,19,019,San Pedro Garza García,270,29,0.10740740740740741,0,0
3378,8948a202937ffff,19019,19,019,San Pedro Garza García,1803,25,0.013865779256794232,1,0
3379,8948a206023ffff,19019,19,019,San Pedro Garza García,185,22,0.11891891891891893,0,0
3380,8948a2074cbffff,19019,19,019,San Pedro Garza García,310,10,0.03225806451612903,0,0
3381,8948a207407ffff,19019,19,019,San Pedro Garza García,5455,198,0.03629697525206233,1,0
3382,8948a202927ffff,19019,19,019,San Pedro Garza García,5923,88,0.014857335809555968,1,0
3383,8948a206673ffff,19019,19,019,San Pedro Garza García,655,40,0.061068702290076333,0,0
3384,8948a215b0fffff,19019,19,019,San Pedro Garza García,10,2,0.2,0,0
3385,8948a20666fffff,19019,19,019,San Pedro Garza García,195,8,0.041025641025641026,0,0
3386,8948a206387ffff,19019,19,019,San Pedro Garza García,80,2,0.025,0,0
3387,8948a207587ffff,19019,19,019,San Pedro Garza García,6189,272,0.04394894167070609,1,0
3388,8948a206087ffff,19019,19,019,San Pedro Garza García,200,13,0.065,0,0
3389,8948a215a67ffff,19019,19,019,San Pedro Garza García,95,15,0.15789473684210525,0,0
3390,8948a207437ffff,19019,19,019,San Pedro Garza García,1826,94,0.05147864184008762,1,0
3391,8948a215963ffff,19019,19,019,San Pedro Garza García,80,2,0.025,0,0
3392,8948a2075a7ffff,19019,19,019,San Pedro Garza García,935,93,0.09946524064171124,0,0
3393,8948a206563ffff,19019,19,019,San Pedro Garza García,165,12,0.07272727272727272,0,0
3394,8948a206143ffff,19019,19,019,San Pedro Garza García,380,56,0.14736842105263157,0,0
3395,8948a206553ffff,19019,19,019,San Pedro Garza García,290,3,0.010344827586206896,0,0
3396,8948a215b73ffff,19019,19,019,San Pedro Garza García,105,2,0.01904761904761905,0,0
3397,8948a20744fffff,19019,19,019,San Pedro Garza García,260,13,0.05,0,0
3398,8948a206153ffff,19019,19,019,San Pedro Garza García,100,1,0.01,0,0
3399,8948a21592fffff,19019,19,019,San Pedro Garza García,100,14,0.14,0,0
3400,8948a2061c7ffff,19019,19,019,San Pedro Garza García,2493,15,0.006016847172081829,1,1
3401,8948a20747bffff,19019,19,019,San Pedro Garza García,250,1,0.004,0,1
3402,8948a206113ffff,19019,19,019,San Pedro Garza García,1783,45,0.025238362310712283,1,0
3403,8948a206647ffff,19019,19,019,San Pedro Garza García,210,13,0.06190476190476191,0,0
3404,8948a20667bffff,19019,19,019,San Pedro Garza García,2512,123,0.048964968152866245,1,0
3405,8948a2060b7ffff,19019,19,019,San Pedro Garza García,916,31,0.03384279475982533,0,0
3406,8948a207477ffff,19019,19,019,San Pedro Garza García,255,2,0.00784313725490196,0,1
3407,8948a215b07ffff,19019,19,019,San Pedro Garza García,5,1,0.2,0,0
3408,8948a206617ffff,19019,19,019,San Pedro Garza García,30,4,0.13333333333333333,0,0
3409,8948a20759bffff,19019,19,019,San Pedro Garza García,1766,46,0.026047565118912798,1,0
3410,8948a215b23ffff,19019,19,019,San Pedro Garza García,2356,98,0.04159592529711375,1,0
3411,8948a215b77ffff,19019,19,019,San Pedro Garza García,1512,29,0.01917989417989418,1,0
3412,8948a207417ffff,19019,19,019,San Pedro Garza García,311,2,0.006430868167202572,0,1
3413,8948a21594bffff,19019,19,019,San Pedro Garza García,386,10,0.025906735751295335,0,0
3414,8948a206547ffff,19019,19,019,San Pedro Garza García,320,28,0.0875,0,0
3415,8948a20605bffff,19019,19,019,San Pedro Garza García,80,10,0.125,0,0
3416,8948a207593ffff,19019,19,019,San Pedro Garza García,3811,164,0.04303332458672265,1,0
3417,8948a20611bffff,19019,19,019,San Pedro Garza García,351,11,0.03133903133903134,0,0
3418,8948a206073ffff,19019,19,019,San Pedro Garza García,115,16,0.1391304347826087,0,0
3419,8948a206573ffff,19019,19,019,San Pedro Garza García,555,37,0.06666666666666667,0,0
3420,8948a206603ffff,19019,19,019,San Pedro Garza García,1320,97,0.07348484848484849,1,0
3421,8948a206607ffff,19019,19,019,San Pedro Garza García,1435,130,0.09059233449477352,1,0
3422,8948a207413ffff,19019,19,019,San Pedro Garza García,631,8,0.012678288431061807,0,0
3423,8948a206613ffff,19019,19,019,San Pedro Garza García,10,2,0.2,0,0
3424,8948a206393ffff,19019,19,019,San Pedro Garza García,135,19,0.14074074074074075,0,0
3425,8948a2063b3ffff,19019,19,019,San Pedro Garza García,30,4,0.13333333333333333,0,0
3426,8948a20660fffff,19019,19,019,San Pedro Garza García,35,2,0.05714285714285714,0,0
3427,8948a2075c3ffff,19019,19,019,San Pedro Garza García,1473,32,0.02172437202987101,1,0
3428,8948a206623ffff,19019,19,019,San Pedro Garza García,405,39,0.0962962962962963,0,0
3429,8948a20755bffff,19019,19,019,San Pedro Garza García,796,16,0.020100502512562814,0,0
3430,8948a206007ffff,19019,19,019,San Pedro Garza García,390,14,0.035897435897435895,0,0
3431,8948a2075dbffff,19019,19,019,San Pedro Garza García,5,1,0.2,0,0
3432,8948a215bbbffff,19019,19,019,San Pedro Garza García,500,64,0.128,0,0
3433,8948a206383ffff,19019,19,019,San Pedro Garza García,25,5,0.2,0,0
3434,8948a206147ffff,19019,19,019,San Pedro Garza García,610,61,0.1,0,0
3435,8948a20748fffff,19019,19,019,San Pedro Garza García,40,6,0.15,0,0
3436,8948a207427ffff,19019,19,019,San Pedro Garza García,1190,70,0.058823529411764705,0,0
3437,8948a20602bffff,19019,19,019,San Pedro Garza García,105,2,0.01904761904761905,0,0
3438,8948a206697ffff,19019,19,019,San Pedro Garza García,5,1,0.2,0,0
3439,8948a20758fffff,19019,19,019,San Pedro Garza García,965,52,0.0538860103626943,0,0
3440,8948a2065cfffff,19019,19,019,San Pedro Garza García,40,2,0.05,0,0
3441,8948a2061d3ffff,19019,19,019,San Pedro Garza García,5,1,0.2,0,0
3442,8948a206093ffff,19019,19,019,San Pedro Garza García,321,4,0.012461059190031152,0,0
3443,8948a20758bffff,19019,19,019,San Pedro Garza García,1731,51,0.029462738301559793,1,0
3444,8948a20662bffff,19019,19,019,San Pedro Garza García,450,42,0.09333333333333334,0,0
3445,8948a2074cfffff,19019,19,019,San Pedro Garza García,290,3,0.010344827586206896,0,0
3446,8948a20751bffff,19019,19,019,San Pedro Garza García,130,2,0.015384615384615385,0,0
3447,8948a20664fffff,19019,19,019,San Pedro Garza García,1165,35,0.030042918454935622,0,0
3448,8948a207403ffff,19019,19,019,San Pedro Garza García,465,67,0.14408602150537633,0,0
3449,8948a206667ffff,19019,19,019,San Pedro Garza García,55,5,0.09090909090909091,0,0
3450,8948a215b4bffff,19019,19,019,San Pedro Garza García,255,2,0.00784313725490196,0,1
3451,8948a207473ffff,19019,19,019,San Pedro Garza García,1016,29,0.028543307086614175,0,0
3452,8948a206083ffff,19019,19,019,San Pedro Garza García,15,3,0.2,0,0
3453,8948a207433ffff,19019,19,019,San Pedro Garza García,20,4,0.2,0,0
3454,8948a2066d7ffff,19019,19,019,San Pedro Garza García,336,6,0.017857142857142856,0,0
3455,8948a2061dbffff,19019,19,019,San Pedro Garza García,25,5,0.2,0,0
3456,8948a215b17ffff,19019,19,019,San Pedro Garza García,150,2,0.013333333333333334,0,0
3457,8948a20742bffff,19019,19,019,San Pedro Garza García,45,4,0.08888888888888889,0,0
3458,8948a20661bffff,19019,19,019,San Pedro Garza García,625,34,0.0544,0,0
3459,8948a206283ffff,19019,19,019,San Pedro Garza García,25,3,0.12,0,0
3460,8948a206053ffff,19019,19,019,San Pedro Garza García,80,5,0.0625,0,0
3461,8948a20669bffff,19019,19,019,San Pedro Garza García,10,1,0.1,0,0
3462,8948a2060bbffff,19019,19,019,San Pedro Garza García,1590,135,0.08490566037735849,1,0
3463,8948a2065cbffff,19019,19,019,San Pedro Garza García,5,1,0.2,0,0
3464,8948a215b3bffff,19019,19,019,San Pedro Garza García,10,1,0.1,0,0
3465,8948a215b63ffff,19019,19,019,San Pedro Garza García,481,4,0.008316008316008316,0,1
3466,8948a20644bffff,19019,19,019,San Pedro Garza García,140,15,0.10714285714285714,0,0
3467,8948a20740bffff,19019,19,019,San Pedro Garza García,1096,27,0.024635036496350366,0,0
3468,8948a2066dbffff,19019,19,019,San Pedro Garza García,5,1,0.2,0,0
3469,8948a20668bffff,19019,19,019,San Pedro Garza García,175,11,0.06285714285714286,0,0
3470,8948a2075afffff,19019,19,019,San Pedro Garza García,315,11,0.03492063492063492,0,0
3471,8948a207513ffff,19019,19,019,San Pedro Garza García,1015,61,0.060098522167487685,0,0
3472,8948a2060a3ffff,19019,19,019,San Pedro Garza García,1280,97,0.07578125,1,0
3473,8948a207447ffff,19019,19,019,San Pedro Garza García,2542,56,0.022029897718332022,1,0
3474,8948a20602fffff,19019,19,019,San Pedro Garza García,657,8,0.0121765601217656,0,0
3475,8948a206097ffff,19019,19,019,San Pedro Garza García,375,24,0.064,0,0
3476,8948a20666bffff,19019,19,019,San Pedro Garza García,4031,333,0.08260977424956586,1,0
3477,8948a2061cfffff,19019,19,019,San Pedro Garza García,1615,16,0.009907120743034056,1,0
3478,8948a2075a3ffff,19019,19,019,San Pedro Garza García,2881,214,0.07427976397084346,1,0
3479,8948a2060b3ffff,19019,19,019,San Pedro Garza García,761,66,0.08672798948751642,0,0
3480,8948a21583bffff,19019,19,019,San Pedro Garza García,10,2,0.2,0,0
3481,8948a207497ffff,19019,19,019,San Pedro Garza García,395,20,0.05063291139240506,0,0
3482,8948a20742fffff,19019,19,019,San Pedro Garza García,160,11,0.06875,0,0
3483,8948a2066afffff,19019,19,019,San Pedro Garza García,825,49,0.059393939393939395,0,0
3484,8948a215b2fffff,19019,19,019,San Pedro Garza García,2201,137,0.062244434348023625,1,0
3485,8948a20accfffff,19031,19,031,Juárez,115,21,0.1826086956521739,0,0
3486,8948a2013cfffff,19031,19,031,Juárez,110,20,0.18181818181818182,0,0
3487,8948a20a307ffff,19031,19,031,Juárez,305,26,0.08524590163934426,0,0
3488,8948a20114bffff,19031,19,031,Juárez,25,4,0.16,0,0
3489,8948a20136fffff,19031,19,031,Juárez,305,51,0.16721311475409836,0,0
3490,8948a201463ffff,19031,19,031,Juárez,75,15,0.2,0,0
3491,8948a201563ffff,19031,19,031,Juárez,260,33,0.12692307692307692,0,0
3492,8948a20150bffff,19031,19,031,Juárez,125,25,0.2,0,0
3493,8948a201503ffff,19031,19,031,Juárez,545,51,0.09357798165137615,0,0
3494,8948a20a42bffff,19031,19,031,Juárez,15,2,0.13333333333333333,0,0
3495,8948a20a2c7ffff,19031,19,031,Juárez,5,1,0.2,0,0
3496,8948a201547ffff,19031,19,031,Juárez,115,22,0.19130434782608696,0,0
3497,8948a201233ffff,19031,19,031,Juárez,15,3,0.2,0,0
3498,8948a20a563ffff,19031,19,031,Juárez,315,34,0.10793650793650794,0,0
3499,8948a20a87bffff,19031,19,031,Juárez,220,42,0.19090909090909092,0,0
3500,8948a20158bffff,19031,19,031,Juárez,75,14,0.18666666666666668,0,0
3501,8948a201573ffff,19031,19,031,Juárez,165,33,0.2,0,0
3502,8948a20a0afffff,19031,19,031,Juárez,205,29,0.14146341463414633,0,0
3503,8948a20121bffff,19031,19,031,Juárez,25,5,0.2,0,0
3504,8948a20acc7ffff,19031,19,031,Juárez,180,16,0.08888888888888889,0,0
3505,8948a20167bffff,19031,19,031,Juárez,45,9,0.2,0,0
3506,8948a201193ffff,19031,19,031,Juárez,90,15,0.16666666666666666,0,0
3507,8948a2016abffff,19031,19,031,Juárez,55,10,0.18181818181818182,0,0
3508,8948a20aed3ffff,19031,19,031,Juárez,25,5,0.2,0,0
3509,8948a20a2abffff,19031,19,031,Juárez,20,4,0.2,0,0
3510,8948a20111bffff,19031,19,031,Juárez,35,2,0.05714285714285714,0,0
3511,8948a20a193ffff,19031,19,031,Juárez,65,8,0.12307692307692308,0,0
3512,8948a20aeb7ffff,19031,19,031,Juárez,45,8,0.17777777777777778,0,0
3513,8948a20add3ffff,19031,19,031,Juárez,440,61,0.13863636363636364,0,0
3514,8948a20a383ffff,19031,19,031,Juárez,25,5,0.2,0,0
3515,8948a20ac17ffff,19031,19,031,Juárez,200,22,0.11,0,0
3516,8948a20154bffff,19031,19,031,Juárez,15,3,0.2,0,0
3517,8948a2015b3ffff,19031,19,031,Juárez,20,4,0.2,0,0
3518,8948a20a143ffff,19031,19,031,Juárez,785,53,0.06751592356687898,0,0
3519,8948a2013cbffff,19031,19,031,Juárez,70,9,0.12857142857142856,0,0
3520,8948a20852bffff,19031,19,031,Juárez,5,1,0.2,0,0
3521,8948a20146fffff,19031,19,031,Juárez,110,21,0.19090909090909092,0,0
3522,8948a20142bffff,19031,19,031,Juárez,90,9,0.1,0,0
